time,slave_id,packet_loss_probability,actual_loss_rate,information_age,predecessor_state_time,predecessor_position,slave_position,predecessor_velocity,slave_velocity,actual_distance,desired_distance,distance_error,velocity_error,acceleration,total_packets,received_packets,lost_packets
0.2,2,0.2,0.5,0.0,0.2,-25.981475,-57.979225375,20.085250000000002,20.20774625,34.018525,30.0,4.018524999999997,0.08525000000000205,2.0774625,2,1,1
0.30000000000000004,2,0.2,0.6666666666666666,0.10000000000000003,0.2,-25.981475,-55.9507403821875,20.085250000000002,20.284849928125,31.997750375,30.2596828125,1.7380675624999995,-0.12249624999999753,0.7710367812500017,3,1,2
0.4,2,0.2,0.5,0.0,0.4,-21.939672090468747,-53.904292331629684,20.2458534703125,20.464480505578123,34.01106829171875,30.356062410156248,3.655005881562502,-0.038996457812498164,1.7963057745312525,4,2,2
0.5,2,0.2,0.4,0.0,0.5,-19.908891794937105,-51.84202370195037,20.307802955316408,20.622686296793184,33.99540053669258,30.580600631972654,3.4147999047199242,-0.15667755026171548,1.5820579121505898,5,3,2
0.6,2,0.2,0.3333333333333333,0.0,0.6,-17.872953232544038,-49.765907914661874,20.359385623930674,20.761157872884926,33.96907046940633,30.778357870991478,3.190712598414855,-0.2633006728625098,1.3847157609174197,6,4,2
0.7,2,0.2,0.2857142857142857,0.0,0.7,-15.832771149129263,-47.677758376561144,20.401820834147756,20.881495381007277,33.93313676553261,30.951447341106157,2.9816894244264525,-0.35933703873716993,1.2033750812234902,7,5,2
0.7999999999999999,2,0.2,0.25,0.0,0.7999999999999999,-13.789151156855446,-45.57923751215934,20.436199922738165,20.985208644018076,33.8886072197057,31.101869226259097,2.7867379934466,-0.4452954582691113,1.037132630108011,8,6,2
0.8999999999999999,2,0.2,0.2222222222222222,0.0,0.8999999999999999,-11.742801257696371,-43.47186569772975,20.46349899159075,21.07371814429591,33.83643625446297,31.231510805022594,2.6049254494403726,-0.5217096524273259,0.8850950027783255,9,7,2
0.9999999999999999,2,0.2,0.2,0.0,0.9999999999999999,-9.694342212878983,-41.357030025846726,20.484590448173886,21.148356718830193,33.77752348485076,31.342147680369887,2.4353758044808735,-0.5891276961220235,0.746385745342818,10,8,2
1.0999999999999999,2,0.2,0.18181818181818182,0.0,1.0999999999999999,-7.644316870883676,-39.2359928440726,20.500253419953058,21.210371817741287,33.71271315496305,31.435445898537743,2.2772672564253043,-0.6481032988771354,0.6201509891109438,11,9,2
