time,slave_id,packet_loss_probability,actual_loss_rate,information_age,predecessor_state_time,predecessor_position,slave_position,predecessor_velocity,slave_velocity,actual_distance,desired_distance,distance_error,velocity_error,acceleration,total_packets,received_packets,lost_packets
0.1,3,0.0,0.0,0.0,0.1,-57.98915,-87.98907775,20.1085,20.1092225,32.01085,30.0,2.010849999999998,0.10849999999999937,1.0922249999999984,1,1,0
0.2,3,0.0,0.0,0.0,0.2,-55.968275750000004,-85.967937970625,20.2087425,20.211397793750002,32.020802,30.136528125,1.8842738750000017,0.09951999999999828,1.0217529374999994,2,2,0
0.30000000000000004,3,0.0,0.0,0.0,0.30000000000000004,-53.938203959062506,-83.93725619647813,20.300717909375,20.306817741468752,32.029734011562496,30.2642472421875,1.765486769374995,0.08932011562499653,0.9541994771874946,3,3,0
0.4,3,0.0,0.0,0.0,0.4,-51.89975179341563,-81.89768287988012,20.38452165646875,20.39573316598008,32.0375044030625,30.38352217683594,1.6539822262265602,0.07770391499999718,0.8891542451132779,4,4,0
0.5,3,0.0,0.0,0.0,0.5,-49.85371849542835,-79.84984627513609,20.460332979872753,20.47836604744033,32.04396438445177,30.4946664574751,1.5492979269766707,0.06459981389267355,0.8263288146024742,5,5,0
0.6,3,0.0,0.0,0.0,0.6,-47.80087880924305,-77.79435437434378,20.52839686185301,20.554919007922976,32.048967465893035,30.59795755930041,1.451009906592624,0.050030814412682645,0.7655296048264582,6,6,0
0.7,3,0.0,0.0,0.0,0.7,-45.741977939659336,-75.73179611767426,20.589008695837155,20.625582566695147,32.05237643468445,30.69364875990372,1.3587276747807273,0.03408968791417877,0.7066355877217066,7,7,0
0.7999999999999999,3,0.0,0.0,0.0,0.7999999999999999,-43.67772780674584,-73.66274206039243,20.642501329134944,20.690540572818307,32.05406831092842,30.781978208368933,1.2720901025594884,0.016918762439797064,0.6495800612315819,8,8,0
0.8999999999999999,3,0.0,0.0,0.0,0.8999999999999999,-41.60880439018099,-71.58774464459702,20.689234165648518,20.749974157954153,32.05393767021144,30.863175716022884,1.190761954188556,-0.0013064071697890256,0.5943358513584467,9,9,0
0.9999999999999999,3,0.0,0.0,0.0,0.9999999999999999,-39.53584598499409,-69.50733819483949,20.72958405186901,20.804064497575354,32.051898659602934,30.937467697442692,1.1144309621602417,-0.02039010608514147,0.5409033962120077,10,10,0
1.0999999999999999,3,0.0,0.0,0.0,1.0999999999999999,-37.45945221464231,-67.42203873264327,20.763937703517787,20.852994621962146,32.04788598019718,31.005080621969192,1.0428053582279873,-0.04012679405756714,0.48930124386793994,11,11,0
1.2,3,0.0,0.0,0.0,1.2,-35.380183668614656,-65.33234368480767,20.792685460276566,20.896950478356096,32.04185506402862,31.066243277452685,0.9756117865759322,-0.06030916168558065,0.43955856393950155,12,12,0
1.3,3,0.0,0.0,0.0,1.3,-33.29856205035378,-63.23873154365549,20.816216182608763,20.936121411521746,32.03378163445389,31.121188097945122,0.9125935365087656,-0.08073429574733382,0.3917093316565158,13,13,0
1.4000000000000001,3,0.0,0.0,0.0,1.4000000000000001,-31.21507073754346,-61.141661523562114,20.83491312810321,20.970700200933756,32.023660806112034,31.170151764402185,0.8535090417098488,-0.10120828341853638,0.34578789412009525,14,14,0
1.5000000000000002,3,0.0,0.0,0.0,1.5000000000000002,-29.130155671000885,-59.041573246745834,20.849150665425736,21.000882768162818,32.01150585256123,31.213375251167193,0.7981306013940355,-0.12154953550802006,0.3018256722906017,15,15,0
1.6000000000000003,3,0.0,0.0,0.0,1.6000000000000003,-27.044226500784934,-56.93888648202879,20.859291702159503,21.02686764717042,31.9973467459609,31.251103460203524,0.7462432857573766,-0.14159106600331484,0.25984879007603645,16,16,0
1.7000000000000004,3,0.0,0.0,0.0,1.7000000000000004,-24.95765792890171,-54.83400095276764,20.865685718832236,21.048855292611567,31.98122855312708,31.283584558963025,0.6976439941640571,-0.16118192833818412,0.21987645441148124,17,17,0
1.8000000000000005,3,0.0,0.0,0.0,1.8000000000000005,-22.870791197350005,-52.72729622412497,20.868667315517044,21.067047286426664,31.963209755417633,31.311069115764457,0.6521406396531759,-0.18018797709452272,0.18191993815096977,18,18,0
1.9000000000000006,3,0.0,0.0,0.0,1.9000000000000006,-20.78393567837246,-50.61913167506692,20.868555189775467,21.081645490580527,31.943360545752512,31.33380910803333,0.6095514377191833,-0.19849209665119716,0.14598204153863392,19,19,0
2.0000000000000004,3,0.0,0.0,0.0,2.0000000000000004,-18.69737053081411,-48.50984655672371,20.865651475583483,21.09285118343212,31.92176114425281,31.35205686322566,0.5697042810271498,-0.21599401499704385,0.11205692851593979,20,20,0
2.1000000000000005,3,0.0,0.0,0.0,2.1000000000000005,-16.61134639257222,-46.3997601358643,20.860241382418884,21.10086420859413,31.89850016415149,31.36606397929015,0.5324361848613393,-0.23260980101323625,0.08013025162008061,21,21,0
2.2000000000000006,3,0.0,0.0,0.0,2.2000000000000006,-14.526087084367537,-44.289171920063495,20.852593082046816,21.105882158008047,31.87367305149676,31.37608026074266,0.4975927907540978,-0.2482711265473121,0.0501794941391992,22,22,0
2.3000000000000007,3,0.0,0.0,0.0,2.3000000000000007,-12.441791304581772,-42.17836195955404,20.84295779785765,21.108099605094598,31.847380615481725,31.382352697510058,0.46502791797166765,-0.26292436015039655,0.022174470865516577,23,23,0
2.400000000000001,3,0.0,0.0,0.0,2.400000000000001,-10.358634298780796,-40.06759121964923,20.831570058009756,21.10770739904806,31.819727660773243,31.385124506368246,0.4346031544049964,-0.27652954708484145,-0.003922060465374966,24,24,0
2.500000000000001,3,0.0,0.0,0.0,2.500000000000001,-8.276769490858985,-37.957102016903164,20.818648079218114,21.10489202746067,31.790821728790245,31.384634248810073,0.40618747998017213,-0.2890593198299456,-0.028153715873870416,25,25,0
2.600000000000001,3,0.0,0.0,0.0,2.600000000000001,-6.196330065568592,-35.84711851176851,20.80439425290393,21.09983505134657,31.760771951334572,31.381115034325838,0.3796569170087345,-0.3004977745567423,-0.050569761141026626,26,26,0
2.700000000000001,3,0.0,0.0,0.0,2.700000000000001,-4.117430494601999,-33.73784725035238,20.788995709665933,21.092712614161282,31.72968801716651,31.374793814183214,0.35489420298329577,-0.3108393416806372,-0.0712243718528619,27,27,0
2.800000000000001,3,0.0,0.0,0.0,2.800000000000001,-2.04016800042936,-31.629477747904623,20.772624941726388,21.08369502447756,31.69767924992302,31.365890767701604,0.3317884822214161,-0.32008767243489444,-0.0901758968372075,28,28,0
2.9000000000000012,3,0.0,0.0,0.0,2.9000000000000012,0.0353760461917032,-29.522183106855508,20.755440466210633,21.072946410491173,31.664853794096327,31.35461878059695,0.3102350134993763,-0.3282545582669272,-0.10748613986385358,29,29,0
3.0000000000000013,3,0.0,0.0,0.0,3.0000000000000013,2.10913479768147,-27.41612066251402,20.737587514897665,21.060624443414845,31.631317904536978,31.341183013113966,0.29013489142301196,-0.33535889559350807,-0.12321967076330048,30,30,0
3.1000000000000014,3,0.0,0.0,0.0,3.1000000000000014,4.181054671529757,-25.311432649913115,20.719198738482866,21.046880126009047,31.59717533404378,31.325780554268555,0.27139477977522475,-0.34142570493197866,-0.13744317405797057,31,31,0
3.2000000000000015,3,0.0,0.0,0.0,3.2000000000000015,6.251094163076642,-23.20824688571914,20.700394915468852,21.031857641939755,31.56252681298976,31.308600157511307,0.25392665547845183,-0.34648521054019454,-0.15022484069292974,32,32,0
3.3000000000000016,3,0.0,0.0,0.0,3.3000000000000016,8.319222728835381,-21.106677459589335,20.681285657587395,21.01569426129806,31.527469614554523,31.289822052424693,0.23764756212982974,-0.35057198435236003,-0.16163380641697317,33,33,0
3.4000000000000017,3,0.0,0.0,0.0,3.4000000000000017,10.385419739354411,-19.006825429846785,20.661970105190296,20.998520297425497,31.492097198943746,31.26961782662257,0.22247937232117465,-0.35372415610776287,-0.17173963872562298,34,34,0
3.5000000000000018,3,0.0,0.0,0.0,3.5000000000000018,12.449673500090618,-16.908779518833967,20.642537607362065,20.980459110128198,31.456498929937403,31.248150371781872,0.20834855815553155,-0.3559826900634313,-0.18061187297297926,35,35,0
3.600000000000002,3,0.0,0.0,0.0,3.600000000000002,14.511980338353617,-14.812616803793496,20.623068382629988,20.96162715040471,31.420759857187583,31.225573887660246,0.19518596952733702,-0.35739072749820977,-0.18831959723489933,36,36,0
3.700000000000002,3,0.0,0.0,0.0,3.700000000000002,16.572343754063866,-12.718403399600184,20.603634157102494,20.942134041933105,31.38496055785736,31.202033938005886,0.18292661985147518,-0.357992993302215,-0.19493108471603443,37,37,0
3.800000000000002,3,0.0,0.0,0.0,3.800000000000002,18.63077363183151,-10.62619513012585,20.58429877767643,20.922082694743338,31.349177031431694,31.17766755241638,0.1715094790153131,-0.3578352642566749,-0.20051347189768337,38,38,0
3.900000000000002,3,0.0,0.0,0.0,3.900000000000002,20.687285511695197,-8.536038185453409,20.56511879863688,20.901569446724416,31.313480641821048,31.152603368429173,0.16087727339187552,-0.35696389610645696,-0.2051324801892278,39,39,0
4.000000000000002,3,0.0,0.0,0.0,4.000000000000002,22.741899915749837,-6.447969762566402,20.54614404054641,20.880684228870063,31.277938101203247,31.126961808405518,0.15097629279772917,-0.3554254061780071,-0.2088521785435411,40,40,0
4.100000000000001,3,0.0,0.0,0.0,4.100000000000001,24.79464172782972,-4.362018687522422,20.52741812079882,20.859510750439792,31.242611490396122,31.10085528608758,0.14175620430854252,-0.35326610807124226,-0.21173478430272258,41,41,0
4.200000000000001,3,0.0,0.0,0.0,4.200000000000001,26.845539623390582,-2.2782060174727756,20.50897895560863,20.838126700496463,31.207558310913004,31.07438843804974,0.1331698728632631,-0.3505317948311628,-0.2138404994332987,42,42,0
4.300000000000001,3,0.0,0.0,0.0,4.300000000000001,28.89462554674385,-0.1965456212158596,20.49085923353266,20.81660396256916,31.172831564216626,31.04765837562058,0.12517318859604742,-0.3472674669638032,-0.21522737927301883,43,43,0
4.4,3,0.0,0.0,0.0,4.4,30.941934232832317,1.8829552627317643,20.47308686088467,20.79500883947624,31.138479854048178,31.02075495321145,0.11772490083672693,-0.34351710168449046,-0.2159512309292289,44,44,0
4.5,3,0.0,0.0,0.0,4.5,32.987502770793924,3.9602954912940915,20.4556853796161,20.77340228562327,31.10454750806216,30.9937610493453,0.11078645871686277,-0.33932345986013956,-0.2160655385296803,45,45,0
4.6,3,0.0,0.0,0.0,4.6,35.031370206634286,6.035479505730217,20.438674358403617,20.751840144361253,31.071074715340195,30.966752857029086,0.10432185831110985,-0.33472792721965305,-0.21562141262016754,46,46,0
4.699999999999999,3,0.0,0.0,0.0,4.699999999999999,37.073577182415654,8.108516844555131,20.42206975781372,20.730373388249145,31.03809767668544,30.939800180451567,0.0982974962338723,-0.32977038654753343,-0.2146675611210906,47,47,0
4.799999999999999,3,0.0,0.0,0.0,4.799999999999999,39.11416560946685,10.17942168058615,20.40588427051198,20.709048360310184,31.00564876491172,30.912966735311432,0.0926820296002866,-0.3244891177371656,-0.21325027938958918,48,48,0
4.899999999999999,3,0.0,0.0,0.0,4.899999999999999,41.1531783732223,12.248212382046367,20.39012763755453,20.687907014602153,30.97375669263615,30.886310450387732,0.08744624224841857,-0.318920722755653,-0.21141345708031312,49,49,0
4.999999999999998,3,0.0,0.0,0.0,4.999999999999998,43.190659067406955,14.314911097510077,20.3748069418465,20.666987154637095,30.942446685360586,30.859883768252693,0.08256291710789299,-0.31310007275565255,-0.20919859965057558,50,50,0
5.099999999999998,3,0.0,0.0,0.0,5.099999999999998,45.22665175539496,16.379543364348674,20.359926879880057,20.646322668385956,30.911740657884884,30.83373394329637,0.07800671458851482,-0.30706027475703834,-0.20664486251137326,51,51,0
5.1999999999999975,3,0.0,0.0,0.0,5.1999999999999975,47.26120075668263,18.44213774022745,20.34549001287675,20.625943758787795,30.88165739233396,30.807903335482443,0.07375405685151648,-0.30083265550920757,-0.20378909598160783,52,52,0
5.299999999999997,3,0.0,0.0,0.0,5.299999999999997,49.294350456528406,20.50272545711267,20.331496998457744,20.605877168852203,30.852212716300954,30.782429698484744,0.06978301781620999,-0.29444676033005024,-0.2006658993559352,53,53,0
5.399999999999997,3,0.0,0.0,0.0,5.399999999999997,51.326145136923785,22.561340097172433,20.317946803953774,20.58614640059762,30.823419679811114,30.757346461065254,0.06607321874585992,-0.28793036489842905,-0.1973076825458133,54,54,0
5.4999999999999964,3,0.0,0.0,0.0,5.4999999999999964,53.35662882716841,24.618017289893228,20.3048369024462,20.566771927207956,30.795288729995974,30.732683000747024,0.06260572924895058,-0.28130949815141904,-0.19374473389665994,55,55,0
5.599999999999996,3,0.0,0.0,0.0,5.599999999999996,55.385845172428745,26.672794429684814,20.29216345260341,20.54777139791587,30.767827882535517,30.708464909009944,0.05936297352557318,-0.27460847460454474,-0.19000529292084922,56,56,0
