control_time,predecessor_state_time,information_age,slave_id,communication_delay,effective_headway,predecessor_position,slave_position,predecessor_velocity,slave_velocity,actual_distance,desired_distance,distance_error,velocity_error,acceleration
3.1000000000000014,2.1000000000000005,1.0000000000000009,3,1.0,1.75,-77.98915,-117.98907775,20.1085,20.1092225,42.010850000000005,40.0,2.010850000000005,0.10849999999999937,1.092225000000002
3.2000000000000015,2.2000000000000006,1.0000000000000009,3,1.0,1.75,-75.96856824999999,-115.96823588937501,20.2058175,20.208418606250003,42.02050950000002,40.191139375000006,1.8293701250000112,0.0965949999999971,0.9919610625000033
3.3000000000000016,2.3000000000000007,1.0000000000000009,3,1.0,1.75,-73.93931855906249,-113.93840047847813,20.292496909374997,20.298354108968752,42.028917330312524,40.364732560937505,1.6641847693750194,0.08407830312499343,0.8993550271875044
3.4000000000000017,2.400000000000001,1.0000000000000009,3,1.0,1.75,-71.90240333625935,-111.90042929537114,20.369152228031247,20.379711831069926,42.035997142218775,40.52211969069532,1.5138774515234559,0.07079811906249489,0.8135772210117238
3.5000000000000018,2.500000000000001,1.0000000000000009,3,1.0,1.75,-69.85875953912833,-109.85511843288288,20.43643797131025,20.453108624882674,42.04166975624281,40.66449570437237,1.3771740518704405,0.05672614024032541,0.7339679381274806
3.600000000000002,2.600000000000001,1.0000000000000009,3,1.0,1.75,-67.80925686916846,-107.80320761844604,20.49502669959866,20.519108144368438,42.04586156371441,40.79294009354468,1.2529214701697313,0.041918074715987075,0.6599951948576553
3.700000000000002,2.700000000000001,1.0000000000000009,3,1.0,1.75,-65.75469767954013,-105.74538458056257,20.545591896283405,20.578230378834693,42.04850993890591,40.90843925264477,1.14007068626114,0.026483751914966547,0.5912223446625433
3.800000000000002,2.800000000000001,1.0000000000000009,3,1.0,1.75,-63.6958181638429,-103.68228870818521,20.58879515697229,20.63095872377365,42.04956641671967,41.011903162960714,1.0376632537589572,0.01056477813759571,0.5272834493895552
3.900000000000002,2.9000000000000012,1.0000000000000009,3,1.0,1.75,-61.633290480261785,-101.61451418860494,20.625276835811157,20.677745195802625,42.04899822792343,41.10417776660388,0.9448204613195443,-0.005681887962492027,0.46786472028977855
4.000000000000002,3.0000000000000013,1.0000000000000004,3,1.0,1.75,-59.56772553555162,-99.5426127622123,20.65564944710171,20.71901426392649,42.046788653053326,41.186054092654594,0.8607345603987326,-0.022095748700916573,0.41269068123863306
4.100000000000001,3.1000000000000014,1.0,3,1.0,1.75,-57.499676210833826,-97.46709619600611,20.680493247177882,20.755165662061955,42.042936551378475,41.25827496187136,0.7846615895071167,-0.038521016748607195,0.3615139813546726
4.200000000000001,3.2000000000000015,0.9999999999999996,3,1.0,1.75,-55.42964085815581,-95.38843854973597,20.700353526780205,20.78657646270151,42.037455337850304,41.32153990860842,0.7159154292418819,-0.05481213528175033,0.3141080063955407
4.300000000000001,3.3000000000000016,0.9999999999999991,3,1.0,1.75,-53.358066935008885,-93.30707828729068,20.715739231469193,20.813602624452898,42.03037161472708,41.376508809727646,0.6538628049994344,-0.07083723123231778,0.27026161751386296
4.4,3.4000000000000017,0.9999999999999987,3,1.0,1.75,-51.285354675020734,-91.22342026994457,20.72712259988151,20.836580173461055,42.021723612269945,41.42380459279257,0.5979190194773736,-0.0864800245713866,0.2297754900815775
4.5,3.5000000000000018,0.9999999999999982,3,1.0,1.75,-49.21186071808778,-89.13783765619002,20.734939569329583,20.855826137545534,42.01155955185679,41.46401530355685,0.5475442482999426,-0.10164060413147169,0.19245964084479394
4.6,3.600000000000002,0.9999999999999978,3,1.0,1.75,-47.13790164334219,-87.05067372419546,20.739590747455885,20.87163931994552,41.999936012847826,41.497695740704685,0.5022402721431405,-0.11623539008964912,0.15813182399985093
4.699999999999999,3.700000000000002,0.9999999999999973,3,1.0,1.75,-45.06375736442981,-84.96224362669818,20.741442789123766,20.884300974972827,41.98691635976565,41.525368809904656,0.46154754986099533,-0.13019653082175253,0.12661655027309565
4.799999999999999,3.800000000000002,0.9999999999999969,3,1.0,1.75,-42.98967435933755,-82.8728360837875,20.740830050922657,20.894075429106724,41.97256926736063,41.54752670620245,0.42504256115818606,-0.14347092405017037,0.09774454133895673
4.899999999999999,3.900000000000002,0.9999999999999964,3,1.0,1.75,-40.91586871705595,-80.78271501609818,20.738056422815962,20.901210676893204,41.956967366731554,41.56463200093677,0.3923353657947857,-0.15601900629076226,0.07135247786478302
4.999999999999998,4.000000000000002,0.9999999999999964,3,1.0,1.75,-38.842528991196566,-78.69212111905357,20.733397258593815,20.90593897044618,41.940186024901614,41.577118684563104,0.3630673403385103,-0.16781341829938867,0.04728293552974419
5.099999999999998,4.100000000000001,0.9999999999999964,3,1.0,1.75,-36.7698188567194,-76.60127337769408,20.727101344771725,20.90847741359489,41.92230226233417,41.58539319828081,0.3369090640533585,-0.17883762567445416,0.025384431487115916
5.1999999999999975,4.200000000000001,0.9999999999999964,3,1.0,1.75,-34.69787957050742,-74.51037052107942,20.71939286211976,20.90902856614666,41.90339380718667,41.58983547379106,0.3135583333956049,-0.18908455147512981,0.0055115255176985956
5.299999999999997,4.300000000000001,0.9999999999999964,3,1.0,1.75,-32.62683223993579,-72.41959241509626,20.710473305716306,20.90778105983158,41.883538281143636,41.59079999075665,0.2927382903869855,-0.19855526043035354,-0.012475063150790083
5.399999999999997,4.4,0.9999999999999964,3,1.0,1.75,-30.556779906056075,-70.3291013926097,20.700523338797126,20.90491022486557,41.86281250904018,41.588616854705265,0.27419565433491755,-0.2072577210344555,-0.02870834966010563
5.4999999999999964,4.5,0.9999999999999964,3,1.0,1.75,-28.487809449742933,-68.23904352017026,20.689704563131432,20.90057872439444,41.84129194286677,41.58359289351475,0.2576990493520199,-0.2152056617341387,-0.04331500471130101
5.599999999999996,4.6,0.9999999999999964,3,1.0,1.75,-26.419993330287994,-66.14954980085861,20.67816119454937,20.894937193116434,41.81905018988226,41.576012767690266,0.2430374221919962,-0.22241752984506746,-0.056415312780055876
5.699999999999996,4.699999999999999,0.9999999999999964,3,1.0,1.75,-24.353391166602222,-64.06073731326552,20.666021636857707,20.888124875930867,41.796158634256386,41.566140087953755,0.23001854630263097,-0.22891555625872684,-0.06812317185566599
5.799999999999995,4.799999999999999,0.9999999999999964,3,1.0,1.75,-22.288051171507067,-61.97271028702787,20.653399950951552,20.880270262376495,41.772686141758456,41.55421853287902,0.21846760887943617,-0.2347249249793144,-0.07854613554373346
5.899999999999995,4.899999999999999,0.9999999999999964,3,1.0,1.75,-20.224011449641345,-59.88556111574884,20.640397218657228,20.871491712790338,41.74869883738653,41.54047295915887,0.20822587822765826,-0.23987304371926754,-0.0877854958615849
5.999999999999995,4.999999999999998,0.9999999999999964,3,1.0,1.75,-18.16130116935255,-57.799371308503964,20.627102802887947,20.861898072448806,41.72425994639629,41.52511049738309,0.19914944901319842,-0.2443889099023906,-0.09593640341531329
