control_time,predecessor_state_time,information_age,slave_id,communication_delay,effective_headway,predecessor_position,slave_position,predecessor_velocity,slave_velocity,actual_distance,desired_distance,distance_error,velocity_error,acceleration
2.1000000000000005,1.0999999999999999,1.0000000000000007,2,1.0,1.75,-37.99,-77.98915,20.1,20.1085,42.01,40.0,2.009999999999998,0.10000000000000142,1.0850000000000002
2.2000000000000006,1.2,1.0000000000000007,2,1.0,1.75,-35.971725,-75.96856824999999,20.182750000000002,20.2058175,42.017424999999996,40.189875,1.8275499999999951,0.07425000000000281,0.9731749999999998
2.3000000000000007,1.3,1.0000000000000007,2,1.0,1.75,-33.9466524375,-73.93931855906249,20.250725625,20.292496909374997,42.02191581249999,40.360180625,1.6617351874999926,0.04490812500000274,0.8667940937499985
2.400000000000001,1.4000000000000001,1.0000000000000007,2,1.0,1.75,-31.91604626703125,-71.90240333625935,20.3060617046875,20.369152228031247,42.02327229203124,40.511869591406246,1.5114027006249913,0.01356479531250443,0.7665531865624992
2.500000000000001,1.5000000000000002,1.0000000000000007,2,1.0,1.75,-29.88098639878086,-69.85875953912833,20.350598682503907,20.43643797131025,42.02141693747849,40.64601639905468,1.3754005384238113,-0.018553545527339566,0.672857432790034
2.600000000000001,1.6000000000000003,1.0000000000000007,2,1.0,1.75,-27.842394126468506,-67.80925686916846,20.385922723123546,20.49502669959866,42.01636541265982,40.76376644979294,1.2525989628668839,-0.05051524818670572,0.5858872828840773
2.700000000000001,1.7000000000000004,1.0000000000000007,2,1.0,1.75,-25.801054089136127,-65.75469767954013,20.41340037332378,20.545591896283405,42.008202780032335,40.866296724297655,1.1419060557346796,-0.08162632627488264,0.5056519668474337
2.800000000000001,1.8000000000000005,1.0000000000000007,2,1.0,1.75,-23.75763323761124,-63.6958181638429,20.43420851524885,20.58879515697229,41.997064441928885,40.95478581849596,1.042278623432928,-0.11138338103455325,0.4320326068888214
2.9000000000000012,1.9000000000000006,1.0000000000000007,2,1.0,1.75,-21.712697212528717,-61.633290480261785,20.44936025082523,20.625276835811157,41.983120951314184,41.03039152470151,0.9527294266126773,-0.13943490614705922,0.3648167883886913
3.0000000000000013,2.0000000000000004,1.0000000000000009,2,1.0,1.75,-19.666724485584872,-59.56772553555162,20.45972726943844,20.65564944710171,41.96656599467691,41.094234462669526,0.8723315320073866,-0.165549566372718,0.3037261129055189
3.1000000000000014,2.1000000000000005,1.0000000000000009,2,1.0,1.75,-17.6201185679762,-57.499676210833826,20.466059176086745,20.680493247177882,41.94760696757542,41.14738653242799,0.8002204351474305,-0.18959027101496417,0.24843800076174388
3.2000000000000015,2.2000000000000006,1.0000000000000009,2,1.0,1.75,-15.573218548727096,-55.42964085815581,20.469000192491023,20.700353526780205,41.92645766210673,41.190863182561294,0.7355944795454334,-0.21149305468685853,0.1986027960232299
3.3000000000000016,2.3000000000000007,1.0000000000000009,2,1.0,1.75,-13.526308189958582,-53.358066935008885,20.469103587685133,20.715739231469193,41.90333266819722,41.22561867186536,0.6777139963318604,-0.23124993909507197,0.1538570468898726
3.4000000000000017,2.400000000000001,1.0000000000000009,2,1.0,1.75,-11.479623775334002,-51.285354675020734,20.4668441462458,20.72712259988151,41.87844315967489,41.25254365507109,0.625899504603801,-0.248895085223392,0.11383368412318687
3.5000000000000018,2.500000000000001,1.0000000000000009,2,1.0,1.75,-9.433360881282368,-49.21186071808778,20.46262894051633,20.734939569329583,41.851993793738366,41.272464549792645,0.5795292439457214,-0.26449365936518276,0.07816969448071445
3.600000000000002,2.600000000000001,1.0000000000000009,2,1.0,1.75,-7.387680217577972,-47.13790164334219,20.45680663704396,20.739590747455885,41.824180500509804,41.28614424632677,0.5380362541830337,-0.2781329322856223,0.046511781263019
3.700000000000002,2.700000000000001,1.0000000000000009,2,1.0,1.75,-5.342712663956172,-45.06375736442981,20.449675536217995,20.741442789123766,41.79518897938602,41.2942838080478,0.5009051713382178,-0.28991521123789,0.01852041667879689
3.800000000000002,2.800000000000001,1.0000000000000009,2,1.0,1.75,-3.298563612246243,-42.98967435933755,20.44149051709929,20.740830050922657,41.76519375218357,41.29752488096659,0.4676688712169792,-0.29995227202447694,-0.006127382011091975
