time,leader_position,follower_position,distance_error
6.810368299484253,0.40000000000000024,-5.882527733993892,1.2825277339938923
6.910277605056763,0.42000000000000026,-5.882527733993892,1.3025277339938919
7.010974884033203,0.42000000000000026,-5.818401347294198,1.2384013472941975
7.110370635986328,0.42000000000000026,-5.818401347294198,1.2384013472941975
7.2103800773620605,0.42000000000000026,-5.818401347294198,1.2384013472941975
7.310480117797852,0.4400000000000003,-5.818401347294198,1.258401347294198
7.410404205322266,0.4400000000000003,-5.757481279929488,1.1974812799294883
7.510364294052124,0.4400000000000003,-5.757481279929488,1.1974812799294883
7.6103503704071045,0.4600000000000003,-5.757481279929488,1.2174812799294878
7.711616516113281,0.4600000000000003,-5.697607215933013,1.1576072159330133
7.811246871948242,0.4600000000000003,-5.697607215933013,1.1576072159330133
7.910258769989014,0.4800000000000003,-5.697607215933013,1.1776072159330138
8.01037883758545,0.4800000000000003,-5.639726855136363,1.1197268551363635
8.110433340072632,0.4800000000000003,-5.639726855136363,1.1197268551363635
8.210350751876831,0.4800000000000003,-5.639726855136363,1.1197268551363635
8.310375690460205,0.5000000000000003,-5.639726855136363,1.139726855136363
8.410358905792236,0.5000000000000003,-5.584740512379545,1.084740512379545
8.510368585586548,0.5000000000000003,-5.584740512379545,1.084740512379545
8.611478567123413,0.5200000000000004,-5.584740512379545,1.1047405123795455
8.710410118103027,0.5200000000000004,-5.530503486760567,1.0505034867605678
8.81036376953125,0.5200000000000004,-5.530503486760567,1.0505034867605678
8.910430192947388,0.5200000000000004,-5.530503486760567,1.0505034867605678
9.01155972480774,0.5400000000000004,-5.477978312422539,1.0179783124225388
9.110491752624512,0.5400000000000004,-5.477978312422539,1.0179783124225388
9.210477828979492,0.5400000000000004,-5.477978312422539,1.0179783124225388
9.3103346824646,0.5600000000000004,-5.477978312422539,1.0379783124225392
9.410357236862183,0.5600000000000004,-5.428079396801412,0.9880793968014121
9.510382175445557,0.5600000000000004,-5.428079396801412,0.9880793968014121
9.610372066497803,0.5800000000000004,-5.428079396801412,1.0080793968014117
9.710471153259277,0.5800000000000004,-5.378675426961341,0.9586754269613413
9.810360193252563,0.5800000000000004,-5.378675426961341,0.9586754269613413
9.91050672531128,0.5800000000000004,-5.378675426961341,0.9586754269613413
10.010386228561401,0.6000000000000004,-5.3307416556132745,0.930741655613275
10.110370397567749,0.6000000000000004,-5.3307416556132745,0.930741655613275
10.210381984710693,0.6000000000000004,-5.3307416556132745,0.930741655613275
