time,leader_position,follower_position,leader_velocity,follower_velocity,distance_error
5.099999999999998,116.0,91.43037479691908,20.0,20.67123424257488,0.9592810282487996
5.1999999999999975,118.0,93.49662030203851,20.0,20.66245505119419,0.8983909605060383
5.299999999999997,120.0,95.5617707899822,20.0,20.65150487943702,0.8409246467673022
5.399999999999997,122.0,97.62564286054331,20.0,20.638720705611096,0.7867243305807747
5.4999999999999964,122.0,99.67808334762876,20.0,20.52440487085449,-1.2643635661544046
5.599999999999996,122.0,101.71031615465495,20.0,20.322328070261968,-3.2024882184832464
5.699999999999996,128.0,103.74480711599446,20.0,20.344909613395163,0.9673557750830852
5.799999999999995,128.0,105.77109021677987,20.0,20.262831007854068,-1.0897167293896253
5.899999999999995,132.0,107.80010106337927,20.0,20.290108465994045,0.9660787753660642
5.999999999999995,134.0,109.83133999460387,20.0,20.312389312245855,0.9097904706266817
6.099999999999994,136.0,111.86436116479624,20.0,20.3302117019237,0.8562706931502788
6.199999999999994,138.0,113.89876777703962,20.0,20.34406612243381,0.8054271332800624
6.299999999999994,138.0,115.92420769080617,20.0,20.254399137665434,-1.2428338994734318
6.399999999999993,138.0,117.93171937732903,20.0,20.07511686522862,-3.1786068284716045
6.499999999999993,144.0,119.94359594771727,20.0,20.118765703882445,0.9931637574423497
6.5999999999999925,146.0,121.95921058421645,20.0,20.156146364991866,0.9376383484002844
6.699999999999992,148.0,123.97799926504966,20.0,20.187886808332102,0.8846430507916843
6.799999999999992,150.0,125.9994554210493,20.0,20.214561559996447,0.8341139266182367
6.8999999999999915,152.0,128.02312499966374,20.0,20.236695786144445,0.7859830189542478
6.999999999999991,154.0,130.04860190806,20.0,20.25476908396248,0.7401792141918193
7.099999999999991,156.0,132.07552380882444,20.0,20.269219007644356,0.6966290079775277
7.19999999999999,156.0,134.0935682434454,20.0,20.180444346209367,-1.3447428164687985
7.29999999999999,160.0,136.11379906034838,20.0,20.20230816902988,0.7259874103452439
7.39999999999999,162.0,138.13583087575225,20.0,20.220318154038576,0.6838927706217355
7.499999999999989,164.0,140.15931940077485,20.0,20.23488525022595,0.6438509702091757
7.599999999999989,166.0,142.18395782054063,20.0,20.246384197657836,0.6057953489992016
7.699999999999989,168.0,144.20947345663416,20.0,20.255156360935285,0.5696579818015373
7.799999999999988,170.0,146.23562469275237,20.0,20.26151236118199,0.5353701824305581
7.899999999999988,172.0,148.26219814471145,20.0,20.265734519590712,0.502862946065644
7.999999999999988,174.0,150.2890060571923,20.0,20.26807912480835,0.4720673356978402
8.099999999999987,174.0,152.30588391076466,20.0,20.16877853572365,-1.5570851820006446
8.199999999999987,178.0,154.3240382238188,20.0,20.181543130541343,0.5253375535116867
8.299999999999986,180.0,156.3432122850568,20.0,20.191740612380027,0.49441864563985405
8.399999999999986,182.0,158.3631776569086,20.0,20.199653718517784,0.4650471025631653
8.499999999999986,184.0,160.3837316421351,20.0,20.20553985226504,0.4371686245736264
8.599999999999985,186.0,162.4046949510715,20.0,20.20963308936383,0.41072850559985596
8.699999999999985,188.0,164.42590955509078,20.0,20.21214604019296,0.3856719595646787
8.799999999999985,190.0,166.44723671281213,20.0,20.213271577213334,0.3619444047162581
8.899999999999984,192.0,168.46855515646564,20.0,20.213184436534995,0.3394917099745385
8.999999999999984,194.0,170.48975942666186,20.0,20.212042701962165,0.3182604069993644
9.099999999999984,196.0,172.51075834459925,20.0,20.20998917937399,0.2981978713759723
9.199999999999983,198.0,174.5314736114818,20.0,20.207152668825408,0.2792524760267554
9.299999999999983,200.0,176.5518385256122,20.0,20.203649141304016,0.26137371969279144
9.399999999999983,200.0,178.56059681132933,19.850000381469727,20.087582857171462,-1.7554876669162134
9.499999999999982,203.9550018310547,180.5677885511054,19.700000762939453,20.071917397760597,0.3068221625538925
9.599999999999982,203.9550018310547,182.5623814250068,19.549999237060547,19.94592873901403,-1.6847041178113038
9.699999999999982,207.85000610351562,184.5543153456418,19.399999618530273,19.919339206350067,0.34169593949479093
9.799999999999981,209.77499389648438,186.54360124629673,19.399999618530273,19.89285900654911,0.3013393444924972
9.89999999999998,211.68499755859375,188.52778696447976,19.100000381469727,19.841857181830154,0.24853730574790944
9.99999999999998,213.5800018310547,190.50588961973537,18.950000762939453,19.781026552556135,0.2103576847447748
10.09999999999998,215.4600067138672,192.4770095091749,18.799999237060547,19.71119889439527,0.17309054157568227
10.19999999999998,217.3249969482422,194.44032374713086,18.649999618530273,19.633142379559672,0.13678854467201162
10.29999999999998,219.1750030517578,196.3950805306757,18.5,19.547567835448262,0.10153692506727907
10.399999999999979,221.00999450683594,198.34059350529225,18.350000381469727,19.45512974616558,0.06734614071197598
10.499999999999979,222.8300018310547,200.27623684094098,18.200000762939453,19.356433356487333,0.03427857959686165
10.599999999999978,224.63499450683594,202.20144032518135,18.049999237060547,19.25203484240357,0.0023243094076228488
10.699999999999978,226.4250030517578,204.1156851670516,17.899999618530273,19.14244841870235,-0.0284721158271104
10.799999999999978,228.1999969482422,206.0196997353329,17.899999618530273,19.040145682812998,-0.05813663751175824
10.899999999999977,229.9600067138672,207.91169394768204,17.600000381469727,18.9199421234916,-0.099838704278703
10.999999999999977,231.7050018310547,209.79129545794618,17.450000762939453,18.796015102641483,-0.1266342401189533
11.099999999999977,231.7050018310547,211.65071730984505,17.450000762939453,18.594218518988672,-1.8823087295329728
11.199999999999976,235.14999389648438,213.4981107008785,17.149999618530273,18.473933910334534,-0.09494193234934656
11.299999999999976,236.85000610351562,215.3331024280908,17.0,18.3499172721229,-0.12203850769740754
11.399999999999975,238.53500366210938,217.15535473998733,16.850000381469727,18.22252311896543,-0.1480160381043234
11.499999999999975,240.2050018310547,218.96456249289616,16.700000762939453,18.09207752908845,-0.17287602789807366
11.599999999999975,240.2050018310547,220.75217542851414,16.549999237060547,17.87612935617972,-1.8516381909299255
11.699999999999974,243.5,222.52853779925567,16.549999237060547,17.763623707415494,-0.12830478469385653
11.799999999999974,245.125,224.29195537280455,16.25,17.634175735488697,-0.16716150667116736
11.899999999999974,246.73500061035156,226.04214389103157,16.100000381469727,17.501885182270094,-0.19113049794168546
11.999999999999973,248.3300018310547,227.77884719006332,15.949999809265137,17.367032990317348,-0.21402724224697778
12.099999999999973,249.91000366210938,229.50183484410704,15.800000190734863,17.229876540437186,-0.23587651827129008
12.199999999999973,249.91000366210938,231.20307494416332,15.649999618530273,17.01240100056289,-1.821707722434848
12.299999999999972,253.02499389648438,232.8912634259739,15.5,16.881884818105767,-0.190482048241833
12.399999999999972,254.55999755859375,234.56613107886398,15.350000381469727,16.74867652890059,-0.2131506854859211
12.499999999999972,256.0799865722656,236.22743521281944,15.199999809265137,16.613041339554805,-0.23482103549893907
12.599999999999971,257.5849914550781,237.87495759209787,15.050000190734863,16.475223792784405,-0.25548509729612334
12.69999999999997,257.5849914550781,239.50105222833326,14.899999618530273,16.260946362353867,-1.7651899298041513
12.79999999999997,260.54998779296875,241.11399923968122,14.75,16.129470113479638,-0.21201079771838138
12.89999999999997,262.010009765625,242.71474319218368,14.75,16.007439525024473,-0.23345958753585805
12.99999999999997,263.4549865722656,244.30169164623533,14.449999809265137,15.8694845405166,-0.26719614494252397
13.09999999999997,264.885009765625,245.87465339338308,14.300000190734863,15.729617471477715,-0.2861664211269286
13.199999999999969,266.29998779296875,247.4334567823478,14.149999618530273,15.588033889647317,-0.3042830718920513
13.299999999999969,267.70001220703125,248.97794850787054,14.0,15.444917255227338,-0.3214784649638709
13.399999999999968,269.0849914550781,250.50799152686312,13.850000381469727,15.300430189925741,-0.3378743080197495
13.499999999999968,269.0849914550781,252.01661395150185,13.699999809265137,15.086224246387356,-1.7234302617107389
13.599999999999968,271.80999755859375,253.5114823804989,13.550000190734863,14.948684289970384,-0.2928406392954592
13.699999999999967,273.1499938964844,254.9924104682545,13.399999618530273,14.80928087755593,-0.31017277398491316
13.799999999999967,274.4750061035156,256.4592308827782,13.25,14.668204145236716,-0.32668524229479345
13.899999999999967,275.7850036621094,257.9117935103622,13.100000381469727,14.525626275840082,-0.3424313659055116
13.999999999999966,277.0799865722656,259.34996396014395,12.949999809265137,14.381704497817253,-0.35743321393665894
14.099999999999966,278.3599853515625,260.7748223568853,12.949999809265137,14.248583967413149,-0.37168310639870583
14.199999999999966,278.3599853515625,262.18097497549775,12.949999809265137,14.06152618612451,-1.663420972735942
14.299999999999965,280.875,263.5763978772872,12.949999809265137,13.954229017894647,-0.36750116162225765
14.399999999999965,282.125,264.9617588109317,12.949999809265137,13.853609336445194,-0.4056268951818538
14.499999999999964,283.375,266.3340890291478,12.5,13.723302182160733,-0.4403681473769083
14.599999999999964,283.375,267.68822087385,12.5,13.54131844702245,-1.6823912113085093
14.699999999999964,285.875,269.0322494743717,12.5,13.44028600521703,-0.35453932087246187
14.799999999999963,287.125,270.36701810945374,12.5,13.347686350820231,-0.34753547958875686
14.899999999999963,288.375,271.6933067314278,12.5,13.262886219740913,-0.33970446027397116
14.999999999999963,289.625,273.0118362988881,12.5,13.185295674603204,-0.33119295116872394
15.099999999999962,290.875,274.32327284108413,12.5,13.11436542196038,-0.3221319734913166
15.199999999999962,292.125,275.6282312685893,12.5,13.049584275051325,-0.31263826304451214
15.299999999999962,292.125,276.9210289441758,12.5,12.927976755865188,-1.5528155436405982
15.399999999999961,292.125,278.1967827772152,12.5,12.757538330393922,-2.7240057000410047
15.499999999999961,292.125,279.45132969807344,12.5,12.545469208581952,-3.8293211076091396
15.59999999999996,292.125,280.6811538707297,12.5,12.298241726562626,-4.871798906655389
15.69999999999996,292.125,281.883320131587,12.5,12.021662608573,-5.854395597292328
15.79999999999996,292.125,283.0554131778749,12.5,11.720930462879158,-6.779982740160026
15.89999999999996,292.125,284.195482062256,12.5,11.400688843811121,-7.651343640754085
