time,master_s,slave1_s,slave2_s,slave3_s,master_velocity,slave1_velocity,slave2_velocity,slave3_velocity,desired_distance_slave1,desired_distance_slave2,desired_distance_slave3,distance_master_slave1,distance_slave1_slave2,distance_slave2_slave3,error_slave1,error_slave2,error_slave3
46.60000000000039,67.78749999999998,61.224999996034754,54.66249996743267,48.099999827534376,1.2500000000000049,1.2500000022101803,1.2500000176124197,1.2500000907621094,6.562500002762725,6.5625000220155245,6.562500113452637,6.562500003965226,6.562500028602081,6.562500139898297,1.2025012097183208e-09,6.586556189347448e-09,2.644566077236732e-08
46.700000000000394,67.91249999999998,61.3499999962441,54.78749996910363,48.224999836157615,1.2500000000000049,1.2500000020934914,1.2500000167095684,1.2500000862324172,6.562500002616864,6.562500020886961,6.562500107790521,6.562500003755879,6.562500027140473,6.562500132946013,1.1390151044565755e-09,6.253512374598813e-09,2.5155491911732497e-08
46.800000000000395,68.03749999999998,61.4749999964424,54.91249997068893,48.34999984435045,1.2500000000000049,1.2500000019829631,1.2500000158529578,1.2500000819283639,6.5625000024787035,6.562500019816198,6.562500102410455,6.562500003557581,6.562500025753472,6.5625001263384775,1.0788774318370997e-09,5.937274671907744e-09,2.3928022230279566e-08
46.9000000000004,68.16249999999998,61.599999996630224,55.03749997219295,48.474999852134324,1.2500000000000049,1.2500000018782704,1.250000015040222,1.2500000778387326,6.5625000023478375,6.562500018800277,6.5625000972984155,6.562500003369756,6.562500024437277,6.562500120058623,1.0219185497817307e-09,5.637000199953945e-09,2.2760207052385795e-08
47.0000000000004,68.28749999999998,61.72499999680814,55.16249997361986,48.59999985952961,1.2500000000000049,1.250000001779105,1.2500000142691159,1.250000073952862,6.5625000022238815,6.562500017836395,6.562500092441077,6.562500003191843,6.562500023188278,6.562500114090248,9.67961710784948e-10,5.351883380910749e-09,2.1649171344506613e-08
47.1000000000004,68.41249999999998,61.849999996976656,55.28749997497361,48.72499986655567,1.2500000000000049,1.250000001685175,1.2500000135375091,1.2500000702606209,6.562500002106469,6.562500016921886,6.562500087825776,6.562500003023324,6.562500022003043,6.562500108417943,9.168550363369832e-10,5.081156828623534e-09,2.0592167082611468e-08
47.2000000000004,68.53749999999998,61.97499999713628,55.412499976257955,48.84999987323091,1.2500000000000049,1.2500000015962043,1.2500000128433801,1.2500000667523803,6.5625000019952555,6.562500016054225,6.562500083440476,6.5625000028637,6.562500020878325,6.562500103027048,8.684448715712278e-10,4.824100230393924e-09,1.9586572364005406e-08
47.3000000000004,68.66249999999998,62.099999997287476,55.537499977476436,48.974999879572806,1.2500000000000049,1.2500000015119306,1.2500000121848112,1.250000063418989,6.562500001889913,6.562500015231014,6.562500079273736,6.562500002712504,6.56250001981104,6.56250009790363,8.225908842973695e-10,4.5800261361250705e-09,1.8629894071864328e-08
47.400000000000404,68.78749999999998,62.224999997430686,55.66249997863243,49.09999988559798,1.2500000000000049,1.250000001432106,1.250000011559982,1.2500000602517494,6.5625000017901325,6.562500014449977,6.562500075314687,6.562500002569294,6.562500018798254,6.562500093034451,7.791616241092925e-10,4.348276405607976e-09,1.7719764322521314e-08
47.500000000000405,68.91249999999998,62.349999997566336,55.78749997972915,49.22499989132222,1.2500000000000049,1.250000001356496,1.2500000109671658,1.2500000572423962,6.56250000169562,6.5625000137089575,6.562500071552995,6.562500002433644,6.562500017837188,6.562500088406928,7.380247524224615e-10,4.12823020212727e-09,1.6853933360039264e-08
47.600000000000406,69.03749999999998,62.47499999769482,55.91249998076962,49.34999989676053,1.2500000000000049,1.250000001284878,1.2500000104047237,1.2500000543830745,6.5625000016060975,6.562500013005905,6.562500067978843,6.562500002305157,6.562500016925206,6.562500084009088,6.990594769717973e-10,3.91930132792595e-09,1.6030244687215145e-08
47.70000000000041,69.16249999999998,62.599999997816525,56.037499981756724,49.47499990192716,1.2500000000000049,1.2500000012170411,1.250000009871101,1.2500000516663186,6.562500001521301,6.562500012338877,6.562500064582898,6.562500002183455,6.562500016059801,6.562500079829562,6.621538872764177e-10,3.7209240133506682e-09,1.5246663487289425e-08
47.80000000000041,69.28749999999998,62.7249999979318,56.162499982693205,49.59999990683566,1.2500000000000049,1.2500000011527859,1.2500000093648225,1.2500000490850343,6.5625000014409824,6.562500011706028,6.5625000613562925,6.562500002068177,6.562500015238598,6.5625000758575425,6.27194296498601e-10,3.532569792241702e-09,1.4501249978593478e-08
47.90000000000041,69.41249999999998,62.84999999804099,56.287499983581654,49.72499991149891,1.2500000000000049,1.250000001091923,1.250000008884488,1.2500000466324799,6.562500001364904,6.56250001110561,6.5625000582906,6.562500001958988,6.562500014459339,6.5625000720827416,5.940838931906001e-10,3.353728850186144e-09,1.3792141650981193e-08
