control_time,predecessor_state_time,information_age,slave_id,communication_delay,effective_headway,predecessor_position,slave_position,predecessor_velocity,slave_velocity,actual_distance,desired_distance,distance_error,velocity_error,acceleration
0.1,0.1,0.0,2,0.0,1.25,-27.99,-57.98915,20.1,20.1085,32.010000000000005,30.0,2.010000000000005,0.10000000000000142,1.0850000000000037
0.2,0.2,0.0,2,0.0,1.25,-25.971474999999998,-55.968275750000004,20.18525,20.2087425,32.017675000000004,30.135624999999997,1.8820500000000067,0.07675000000000054,1.0024250000000037
0.30000000000000004,0.30000000000000004,0.0,2,0.0,1.25,-23.9457324375,-53.938203959062506,20.257425625,20.300717909375,32.022543312500005,30.260928125,1.7616151875000057,0.04868312500000016,0.9197540937500029
0.4,0.4,0.0,2,0.0,1.25,-21.913929527968747,-51.89975179341563,20.3180290953125,20.38452165646875,32.02427443109376,30.375897386718748,1.6483770443750103,0.01731118593750125,0.8380374709375061
0.5,0.5,0.0,2,0.0,1.25,-19.877088885405858,-49.85371849542835,20.368406425628905,20.460332979872753,32.02266290800978,30.480652070585936,1.5420108374238417,-0.01611523083984423,0.7581132340400455
0.6,0.6,0.0,2,0.0,1.25,-17.83611258998115,-47.80087880924305,20.40976295424708,20.52839686185301,32.017605905447205,30.575416224840943,1.442189680606262,-0.050570025625674475,0.6806388198025914
0.7,0.7,0.0,2,0.0,1.25,-15.791794853704555,-45.741977939659336,20.443177362765926,20.589008695837155,32.0090839555385,30.660496077316264,1.3485878782222365,-0.08521949908708493,0.6061183398414502
0.7999999999999999,0.7999999999999999,0.0,2,0.0,1.25,-13.744833420578853,-43.67772780674584,20.46961433125701,20.642501329134944,31.997144519080482,30.736260869796443,1.2608836492840396,-0.1193943645801454,0.5349263329779035
0.8999999999999999,0.8999999999999999,0.0,2,0.0,1.25,-11.69583982457067,-41.60880439018099,20.489935960081826,20.689234165648518,31.981887982175174,30.80312666141868,1.178761320756493,-0.1525653690531179,0.4673283651357522
0.9999999999999999,0.9999999999999999,0.0,2,0.0,1.25,-9.6453486168708,-39.53584598499409,20.5049120769987,20.72958405186901,31.963455773310194,30.861542707060647,1.1019130662495478,-0.18432208864981803,0.4034988622049195
1.0999999999999999,1.0999999999999999,0.0,2,0.0,1.25,-7.593825663183807,-37.45945221464231,20.515229536869924,20.763937703517787,31.942020321810283,30.911980064836264,1.0300402569740186,-0.2143545149990871,0.34353651648773964
1.2,1.2,0.0,2,0.0,1.25,-5.541675602081292,-35.380183668614656,20.52150061102515,20.792685460276566,31.91777661256102,30.954922129397232,0.9628544831637882,-0.24243709249263645,0.2874775675877849
1.3,1.3,0.0,2,0.0,1.25,-3.489248546675479,-33.29856205035378,20.52427055405813,20.816216182608763,31.890935121939176,30.99085682534571,0.9000782965934668,-0.26841490621843533,0.23530722332198514
1.4000000000000001,1.4000000000000001,0.0,2,0.0,1.25,-1.4368461039316167,-31.21507073754346,20.524024427438622,20.83491312810321,31.861715946422162,31.020270228260955,0.8414457181612072,-0.2921917551701405,0.18696945494449116
1.5000000000000002,1.5000000000000002,0.0,2,0.0,1.25,0.6152732212409036,-29.130155671000885,20.5211932517252,20.849150665425736,31.830343958784365,31.043641410129013,0.7867025486553523,-0.31371987637800913,0.14237537322526883
1.6000000000000003,1.6000000000000003,0.0,2,0.0,1.25,2.6668891764701352,-27.044226500784934,20.516159552292315,20.859291702159503,31.79704484747102,31.06143833178217,0.7356065156888505,-0.33299111313342067,0.10141036733768871
1.7000000000000004,1.7000000000000004,0.0,2,0.0,1.25,4.717815412196851,-24.95765792890171,20.509262357267154,20.865685718832236,31.762041912981786,31.07411462769938,0.6879272852824059,-0.3500293448923486,0.06394016672732405
1.8000000000000005,1.8000000000000005,0.0,2,0.0,1.25,6.7678955822715245,-22.870791197350005,20.50080170074674,20.868667315517044,31.725553511173235,31.082107148540295,0.6434463626329396,-0.364884018085494,0.029815966848074638
1.9000000000000006,1.9000000000000006,0.0,2,0.0,1.25,8.8169998501992,-20.78393567837246,20.491042679276756,20.868555189775467,31.687791047549204,31.085834144396305,0.6019569031528995,-0.37762463624028797,-0.0011212574157806188
2.0000000000000004,2.0000000000000004,0.0,2,0.0,1.25,10.865021760696187,-18.69737053081411,20.48021910496986,20.865651475583483,31.648957439068646,31.085693987219333,0.5632634518493127,-0.38833608480560855,-0.029037141919830534
2.1000000000000005,2.1000000000000005,0.0,2,0.0,1.25,12.911875440143872,-16.61134639257222,20.468536794476844,20.860241382418884,31.60924597095798,31.082064344479356,0.5271816264786224,-0.3971146811066397,-0.054100931646000605
2.2000000000000006,2.2000000000000006,0.0,2,0.0,1.25,14.957493093069541,-14.526087084367537,20.456176529256698,20.852593082046816,31.56883948564176,31.075301728023604,0.49353775761815655,-0.4040648531621862,-0.07648300372067074
2.3000000000000007,2.3000000000000007,0.0,2,0.0,1.25,17.001822764987956,-12.441791304581772,20.44329671918414,20.84295779785765,31.527909849355495,31.06574135255852,0.462168496796977,-0.40929636286267623,-0.0963528418916525
2.400000000000001,2.400000000000001,0.0,2,0.0,1.25,19.044826344833055,-10.358634298780796,20.430035798451,20.831570058009756,31.486617649414825,31.053697247322063,0.43292040209276195,-0.41292199940664887,-0.11387739847893813
2.500000000000001,2.500000000000001,0.0,2,0.0,1.25,21.086477782826062,-8.276769490858985,20.41651437993008,20.818648079218114,31.445112081606858,31.039462572512196,0.4056495090946619,-0.4150556780796748,-0.12921978791640892
2.600000000000001,2.600000000000001,0.0,2,0.0,1.25,23.126761501990938,-6.196330065568592,20.402837191648743,20.80439425290393,31.403530992849923,31.023310099022645,0.3802208938272784,-0.41581088756937135,-0.1425382631418579
2.700000000000001,2.700000000000001,0.0,2,0.0,1.25,25.165670983664864,-4.117430494601999,20.38909481673925,20.788995709665933,31.362001049233456,31.005492816129912,0.3565082331035434,-0.41529943616468046,-0.1539854323799727
2.800000000000001,2.800000000000001,0.0,2,0.0,1.25,27.20320750928193,-2.04016800042936,20.375365256170664,20.772624941726388,31.32063800388393,30.986244637082414,0.334393366801514,-0.4136304534952693,-0.16370767939545844
2.9000000000000012,2.9000000000000012,0.0,2,0.0,1.25,29.239379042452157,0.0353760461917032,20.361715331702246,20.755440466210633,31.279547042881518,30.965781177157986,0.31376586572353204,-0.4109096100241416,-0.17184475515754727
3.0000000000000013,3.0000000000000013,0.0,2,0.0,1.25,31.274199236933363,2.10913479768147,20.348201944812068,20.737587514897665,31.23882319074166,30.94430058276329,0.2945226079783687,-0.40723852139856476,-0.17852951312966747
3.1000000000000014,3.1000000000000014,0.0,2,0.0,1.25,33.307686557516334,4.181054671529757,20.33487320582968,20.719198738482866,31.198551759834864,30.921984393622083,0.276567366212781,-0.402714309067985,-0.1838877641479975
3.2000000000000015,3.2000000000000015,0.0,2,0.0,1.25,35.33986350212865,6.251094163076642,20.321769446123135,20.700394915468852,31.158808830598893,30.898998423103585,0.2598104074953085,-0.3974292923597318,-0.1880382301401312
3.3000000000000016,3.3000000000000016,0.0,2,0.0,1.25,37.37075591462307,8.319222728835381,20.308924124944156,20.681285657587395,31.119661751546424,30.875493644336064,0.24416810721035986,-0.39147079052469635,-0.1910925788145772
