control_time,predecessor_state_time,information_age,slave_id,communication_delay,effective_headway,predecessor_position,slave_position,predecessor_velocity,slave_velocity,actual_distance,desired_distance,distance_error,velocity_error,acceleration
3.1000000000000014,2.1000000000000005,1.0000000000000009,3,1.0,1.25,-57.98915,-87.98907775,20.1085,20.1092225,32.01085,30.0,2.010849999999998,0.10849999999999937,1.0922249999999984
3.2000000000000015,2.2000000000000006,1.0000000000000009,3,1.0,1.25,-55.968275750000004,-85.967937970625,20.2087425,20.211397793750002,32.020802,30.136528125,1.8842738750000017,0.09951999999999828,1.0217529374999994
3.3000000000000016,2.3000000000000007,1.0000000000000009,3,1.0,1.25,-53.938203959062506,-83.93725619647813,20.300717909375,20.306817741468752,32.029734011562496,30.2642472421875,1.765486769374995,0.08932011562499653,0.9541994771874946
3.4000000000000017,2.400000000000001,1.0000000000000009,3,1.0,1.25,-51.89975179341563,-81.89768287988012,20.38452165646875,20.39573316598008,32.0375044030625,30.38352217683594,1.6539822262265602,0.07770391499999718,0.8891542451132779
3.5000000000000018,2.500000000000001,1.0000000000000009,3,1.0,1.25,-49.85371849542835,-79.84984627513609,20.460332979872753,20.47836604744033,32.04396438445177,30.4946664574751,1.5492979269766707,0.06459981389267355,0.8263288146024742
3.600000000000002,2.600000000000001,1.0000000000000009,3,1.0,1.25,-47.80087880924305,-77.79435437434378,20.52839686185301,20.554919007922976,32.048967465893035,30.59795755930041,1.451009906592624,0.050030814412682645,0.7655296048264582
3.700000000000002,2.700000000000001,1.0000000000000009,3,1.0,1.25,-45.741977939659336,-75.73179611767426,20.589008695837155,20.625582566695147,32.05237643468445,30.69364875990372,1.3587276747807273,0.03408968791417877,0.7066355877217066
3.800000000000002,2.800000000000001,1.0000000000000009,3,1.0,1.25,-43.67772780674584,-73.66274206039243,20.642501329134944,20.690540572818307,32.05406831092842,30.781978208368933,1.2720901025594884,0.016918762439797064,0.6495800612315819
3.900000000000002,2.9000000000000012,1.0000000000000009,3,1.0,1.25,-41.60880439018099,-71.58774464459702,20.689234165648518,20.749974157954153,32.05393767021144,30.863175716022884,1.190761954188556,-0.0013064071697890256,0.5943358513584467
4.000000000000002,3.0000000000000013,1.0000000000000004,3,1.0,1.25,-39.53584598499409,-69.50733819483949,20.72958405186901,20.804064497575354,32.051898659602934,30.937467697442692,1.1144309621602417,-0.02039010608514147,0.5409033962120077
4.100000000000001,3.1000000000000014,1.0,3,1.0,1.25,-37.45945221464231,-67.42203873264327,20.763937703517787,20.852994621962146,32.04788598019718,31.005080621969192,1.0428053582279873,-0.04012679405756714,0.48930124386793994
4.200000000000001,3.2000000000000015,0.9999999999999996,3,1.0,1.25,-35.380183668614656,-65.33234368480767,20.792685460276566,20.896950478356096,32.04185506402862,31.066243277452685,0.9756117865759322,-0.06030916168558065,0.43955856393950155
