time,master_s,slave1_s,slave2_s,slave3_s,master_velocity,slave1_velocity,slave2_velocity,slave3_velocity,distance_master_slave1,distance_slave1_slave2,distance_slave2_slave3,error_slave1,error_slave2,error_slave3
12.507098913192749,4.785000000000001,0.49114709324633865,-4.575578490395067,-10.188509326181938,1.9400000000000004,1.6834761644958396,1.6733197521719294,1.6950799538691574,4.293852906753663,5.066725583641405,5.612930835786871,-0.7061470932463374,0.06672558364140535,0.6129308357868712
12.607133626937866,4.785000000000001,0.49114709324633865,-4.575578490395067,-10.01998927239482,1.9400000000000004,1.6834761644958396,1.6733197521719294,1.6852005378711696,4.293852906753663,5.066725583641405,5.444410781999753,-0.7061470932463374,0.06672558364140535,0.44441078199975337
12.707109689712524,4.785000000000001,0.6580161649137242,-4.575578490395067,-10.01998927239482,1.9400000000000004,1.6686907166738556,1.6733197521719294,1.6852005378711696,4.126983835086277,5.233594655308791,5.444410781999753,-0.8730161649137234,0.2335946553087913,0.44441078199975337
12.807123899459839,4.785000000000001,0.6580161649137242,-4.409252707171934,-10.01998927239482,1.9400000000000004,1.6686907166738556,1.663257832231334,1.6852005378711696,4.126983835086277,5.067268872085658,5.610736565222886,-0.8730161649137234,0.06726887208565824,0.6107365652228864
12.907093048095703,4.785000000000001,0.6580161649137242,-4.409252707171934,-9.852431351305215,1.9400000000000004,1.6686907166738556,1.663257832231334,1.675579210896044,4.126983835086277,5.067268872085658,5.4431786441332815,-0.8730161649137234,0.06726887208565824,0.44317864413328145
13.007187843322754,4.785000000000001,0.8226906300231502,-4.409252707171934,-9.852431351305215,1.9400000000000004,1.646744651094261,1.663257832231334,1.675579210896044,3.962309369976851,5.231943337195084,5.4431786441332815,-1.0376906300231492,0.23194333719508364,0.44317864413328145
13.107105016708374,4.785000000000001,0.8226906300231502,-4.2439756288317145,-9.852431351305215,1.9400000000000004,1.646744651094261,1.6527707834021903,1.675579210896044,3.962309369976851,5.066666258854864,5.608455722473501,-1.0376906300231492,0.06666625885486432,0.6084557224735008
13.207094430923462,4.785000000000001,0.8226906300231502,-4.2439756288317145,-9.852431351305215,1.9400000000000004,1.646744651094261,1.6527707834021903,1.675579210896044,3.962309369976851,5.066666258854864,5.608455722473501,-1.0376906300231492,0.06666625885486432,0.6084557224735008
13.307197093963623,4.977500000000001,0.8226906300231502,-4.2439756288317145,-9.68581460308897,1.9250000000000005,1.646744651094261,1.6527707834021903,1.666167482162459,4.154809369976851,5.066666258854864,5.441838974257255,-0.8451906300231489,0.06666625885486432,0.44183897425725505
13.407287836074829,4.977500000000001,0.9845226847737065,-4.2439756288317145,-9.68581460308897,1.9250000000000005,1.6183205475055626,1.6527707834021903,1.666167482162459,3.9929773152262946,5.228498313605421,5.441838974257255,-1.0070226847737054,0.22849831360542083,0.44183897425725505
13.50713849067688,4.977500000000001,0.9845226847737065,-4.079777293832356,-9.68581460308897,1.9250000000000005,1.6183205475055626,1.641983349993585,1.666167482162459,3.9929773152262946,5.064299978606062,5.606037309256614,-1.0070226847737054,0.06429997860606207,0.6060373092566138
13.60708999633789,5.168500000000001,0.9845226847737065,-4.079777293832356,-9.68581460308897,1.9100000000000006,1.6183205475055626,1.641983349993585,1.666167482162459,4.1839773152262945,5.064299978606062,5.606037309256614,-0.8160226847737055,0.06429997860606207,0.6060373092566138
13.707104921340942,5.168500000000001,0.9845226847737065,-4.079777293832356,-9.68581460308897,1.9100000000000006,1.6183205475055626,1.641983349993585,1.666167482162459,4.1839773152262945,5.064299978606062,5.606037309256614,-0.8160226847737055,0.06429997860606207,0.6060373092566138
13.807234048843384,5.168500000000001,0.9845226847737065,-4.079777293832356,-9.520121146207712,1.9100000000000006,1.6183205475055626,1.641983349993585,1.65693456881257,4.1839773152262945,5.064299978606062,5.4403438523753564,-0.8160226847737055,0.06429997860606207,0.44034385237535645
13.907082080841064,5.168500000000001,1.1437730617203496,-4.079777293832356,-9.520121146207712,1.9100000000000006,1.5925037694664324,1.641983349993585,1.65693456881257,4.024726938279651,5.223550355552705,5.4403438523753564,-0.9752730617203493,0.22355035555270497,0.44034385237535645
14.007148742675781,5.3580000000000005,1.1437730617203496,-4.079777293832356,-9.520121146207712,1.8950000000000007,1.5925037694664324,1.641983349993585,1.65693456881257,4.214226938279651,5.223550355552705,5.4403438523753564,-0.7857730617203487,0.22355035555270497,0.44034385237535645
14.107147693634033,5.3580000000000005,1.1437730617203496,-3.9166763326058245,-9.520121146207712,1.8950000000000007,1.5925037694664324,1.6310096122653106,1.65693456881257,4.214226938279651,5.060449394326174,5.603444813601888,-0.7857730617203487,0.06044939432617369,0.6034448136018877
14.207075357437134,5.3580000000000005,1.1437730617203496,-3.9166763326058245,-9.520121146207712,1.8950000000000007,1.5925037694664324,1.6310096122653106,1.65693456881257,4.214226938279651,5.060449394326174,5.603444813601888,-0.7857730617203487,0.06044939432617369,0.6034448136018877
14.307102918624878,5.3580000000000005,1.1437730617203496,-3.9166763326058245,-9.355334541688727,1.8950000000000007,1.5925037694664324,1.6310096122653106,1.6478660451898517,4.214226938279651,5.060449394326174,5.438658209082902,-0.7857730617203487,0.06044939432617369,0.4386582090829023
14.408137798309326,5.3580000000000005,1.1437730617203496,-3.754752656255517,-9.355334541688727,1.8950000000000007,1.5925037694664324,1.6192367635030753,1.6478660451898517,4.214226938279651,4.8985257179758666,5.6005818854332095,-0.7857730617203487,-0.10147428202413344,0.6005818854332095
14.50711965560913,5.546,1.1437730617203496,-3.754752656255517,-9.355334541688727,1.8800000000000008,1.5925037694664324,1.6192367635030753,1.6478660451898517,4.40222693827965,4.8985257179758666,5.6005818854332095,-0.5977730617203498,-0.10147428202413344,0.6005818854332095
14.607149362564087,5.546,1.1437730617203496,-3.754752656255517,-9.191445527257416,1.8800000000000008,1.5925037694664324,1.6192367635030753,1.638890144313101,4.40222693827965,4.8985257179758666,5.436692871001899,-0.5977730617203498,-0.10147428202413344,0.4366928710018989
14.707061529159546,5.546,1.3006870432026596,-3.754752656255517,-9.191445527257416,1.8800000000000008,1.5691398148231004,1.6192367635030753,1.638890144313101,4.24531295679734,5.0554396994581765,5.436692871001899,-0.7546870432026598,0.055439699458176506,0.4366928710018989
14.80717420578003,5.546,1.3006870432026596,-3.5941399329280435,-9.191445527257416,1.8800000000000008,1.5691398148231004,1.6061272332747354,1.638890144313101,4.24531295679734,4.8948269761307035,5.597305594329373,-0.7546870432026598,-0.1051730238692965,0.5973055943293728
14.907072067260742,5.546,1.3006870432026596,-3.5941399329280435,-9.191445527257416,1.8800000000000008,1.5691398148231004,1.6061272332747354,1.638890144313101,4.24531295679734,4.8948269761307035,5.597305594329373,-0.7546870432026598,-0.1051730238692965,0.5973055943293728
15.007083415985107,5.546,1.3006870432026596,-3.5941399329280435,-9.028450607222332,1.8800000000000008,1.5691398148231004,1.6061272332747354,1.6299492003508338,4.24531295679734,4.8948269761307035,5.434310674294289,-0.7546870432026598,-0.1051730238692965,0.4343106742942888
15.107158422470093,5.546,1.4554944709503714,-3.5941399329280435,-9.028450607222332,1.8800000000000008,1.5480742774771195,1.6061272332747354,1.6299492003508338,4.090505529049629,5.0496344038784144,5.434310674294289,-0.9094944709503707,0.049634403878414446,0.4343106742942888
15.207110404968262,5.546,1.4554944709503714,-3.5941399329280435,-9.028450607222332,1.8800000000000008,1.5480742774771195,1.6061272332747354,1.6299492003508338,4.090505529049629,5.0496344038784144,5.434310674294289,-0.9094944709503707,0.049634403878414446,0.4343106742942888
15.307063579559326,5.734,1.4554944709503714,-3.434946632337794,-9.028450607222332,1.8800000000000008,1.5480742774771195,1.5919330059024908,1.6299492003508338,4.278505529049628,4.890441103288166,5.593503974884538,-0.7214944709503719,-0.10955889671183439,0.5935039748845377
