control_time,predecessor_state_time,information_age,slave_id,predecessor_position,slave_position,predecessor_velocity,slave_velocity,actual_distance,desired_distance,distance_error,velocity_error,acceleration
0.2,0.2,0.0,3,-47.9883,-72.9890055,20.117,20.109945,27.011699999999998,25.0,2.0116999999999976,0.11700000000000088,1.0994499999999996
0.30000000000000004,0.30000000000000004,0.0,3,-45.964909000000006,-70.9674485225,20.23391,20.215569775,27.0240965,25.109945,1.9141514999999991,0.12396500000000188,1.0562477500000012
0.4,0.4,0.0,3,-43.93001380250001,-68.93571516267501,20.348951975000002,20.31733359825,27.03743472,25.215569775,1.8218649450000015,0.13338220000000334,1.0176382325000035
0.5,0.5,0.0,3,-41.883946546800004,-66.89416291609189,20.460672557000002,20.41552246583125,27.051768615875005,25.31733359825,1.7344350176250067,0.1433389587500038,0.9818886758125064
0.6,0.6,0.0,3,-39.82715627091344,-64.84313420626775,20.56790275886563,20.51028709824136,27.067006645178445,25.41552246583125,1.6514841793471966,0.15238029303437983,0.9476463241011022
0.7,0.7,0.0,3,-37.76018408972445,-62.78296670364291,20.66972181188996,20.601675026248344,27.0829501165433,25.51028709824136,1.5726630183019417,0.15943471364860073,0.9138792800698514
0.7999999999999999,0.7999999999999999,0.0,3,-35.68364161479333,-60.71400095292057,20.765424749311165,20.689657507223433,27.099325088849582,25.601675026248344,1.4976500626012381,0.16374972306282132,0.8798248097508761
0.8999999999999999,0.8999999999999999,0.0,3,-33.59819227504506,-58.636585759222896,20.854493397482706,20.77415193697678,27.115808677875513,25.689657507223433,1.42615117065208,0.1648358902592726,0.844944297533458
0.9999999999999999,0.9999999999999999,0.0,3,-31.50453522867356,-56.55108172434345,20.936570463714958,20.85504034879446,27.132050530549336,25.77415193697678,1.357898593572557,0.16241852673817903,0.8088841181768217
1.0999999999999999,1.0999999999999999,0.0,3,-29.403391585158786,-54.457863271821225,21.011436435147747,20.932184525222233,27.14769013918466,25.85504034879446,1.2926497903902003,0.15639608635328628,0.7714417642777291
1.2,1.2,0.0,3,-27.295492682508826,-52.35731945296833,21.078989026499617,21.00543818852893,27.1623705893124,25.932184525222233,1.2301860640901658,0.14680450127738354,0.7325366330669898
1.3,1.3,0.0,3,-25.18157018887968,-50.249853784755544,21.139224936291477,21.07465668212792,27.175749264088655,26.00543818852893,1.1703110755597237,0.13378674776254584,0.6921849359898985
1.4000000000000001,1.4000000000000001,0.0,3,-23.062347819752347,-48.135883334055215,21.192223691273337,21.139704507003316,27.187505965003197,26.07465668212792,1.1128492828752776,0.11756700914541796,0.6504782487539732
1.5000000000000002,1.5000000000000002,0.0,3,-20.938534482012294,-46.015837230666506,21.23813337740054,21.200461033887073,27.19734885204292,26.139704507003316,1.0576443450396056,0.0984288703972247,0.6075652688375826
1.6000000000000003,1.6000000000000003,0.0,3,-18.810818674721183,-43.89015476335531,21.277158072911114,21.256824673111907,27.205018555945323,26.200461033887073,1.0045575220582492,0.07669703902404024,0.5636363922483568
