control_time,predecessor_state_time,information_age,slave_id,predecessor_position,slave_position,predecessor_velocity,slave_velocity,actual_distance,desired_distance,distance_error,velocity_error,acceleration
0.2,0.2,0.0,1,4.0,-22.98,20.0,20.2,29.0,25.0,4.0,0.0,2.0
0.30000000000000004,0.30000000000000004,0.0,1,6.0,-20.942700000000002,20.0,20.373,28.98,25.2,3.780000000000001,-0.1999999999999993,1.730000000000001
0.4,0.4,0.0,1,8.0,-18.890535500000002,20.0,20.521645,28.942700000000002,25.373,3.569700000000001,-0.3730000000000011,1.4864499999999996
0.5,0.5,0.0,1,10.0,-16.825699707500004,20.0,20.648357925,28.890535500000002,25.521645,3.3688905000000027,-0.5216449999999995,1.2671292500000018
0.6,0.6,0.0,1,12.0,-14.750164069487504,20.0,20.755356380125,28.825699707500004,25.648357925,3.1773417825000045,-0.6483579249999991,1.0699845512500028
0.7,0.7,0.0,1,14.0,-12.665697244069191,20.0,20.844668254183127,28.750164069487504,25.755356380125,2.994807689362503,-0.7553563801250007,0.8931187405812508
0.7999999999999999,0.7999999999999999,0.0,1,16.0,-10.573882619734913,20.0,20.91814624334278,28.665697244069193,25.844668254183127,2.8210289898860665,-0.8446682541831265,0.734779891596532
0.8999999999999999,0.8999999999999999,0.0,1,18.0,-8.476134483465417,20.0,20.977481362694963,28.573882619734913,25.91814624334278,2.6557363763921344,-0.918146243342779,0.5933511935218441
0.9999999999999999,0.9999999999999999,0.0,1,20.0,-6.373712932493628,20.0,21.024215509717887,28.476134483465415,25.977481362694963,2.4986531207704523,-0.977481362694963,0.46734147022925576
1.0999999999999999,1.0999999999999999,0.0,1,22.0,-4.267737618485704,20.0,21.059753140079245,28.37371293249363,26.024215509717887,2.349497422775741,-1.0242155097178873,0.35537630361356065
1.2,1.2,0.0,1,24.0,-2.1592004072063813,20.0,21.085372112793227,28.267737618485704,26.059753140079245,2.207984478406459,-1.0597531400792448,0.2561897271398337
1.3,1.3,0.0,1,26.0,-0.04897703135733833,20.0,21.102233758490428,28.15920040720638,26.085372112793227,2.073828294413154,-1.0853721127932268,0.16861645697199557
1.4000000000000001,1.4000000000000001,0.0,1,28.0,2.062162190788116,20.0,21.11139222145454,28.04897703135734,26.102233758490428,1.946743272866911,-1.1022337584904278,0.09158462964111314
1.5000000000000002,1.5000000000000002,0.0,1,30.0,4.17354250310072,20.0,21.113803123126043,27.937837809211885,26.11139222145454,1.8264455877573447,-1.1113922214545404,0.024109016715039955
1.6000000000000003,1.6000000000000003,0.0,1,32.0,6.284575662297183,20.0,21.110331591964623,27.82645749689928,26.113803123126043,1.712654373773237,-1.1138031231260435,-0.03471531161421637
1.7000000000000004,1.7000000000000004,0.0,1,34.0,8.394751632486619,20.0,21.101759701894363,27.715424337702817,26.110331591964623,1.6050927457381938,-1.1103315919646235,-0.08571890070260191
1.8000000000000005,1.8000000000000005,0.0,1,36.0,10.503630968388995,20.0,21.088793359023764,27.605248367513383,26.101759701894363,1.5034886656190203,-1.1017597018943626,-0.1296634287059799
1.9000000000000006,1.9000000000000006,0.0,1,38.0,12.610837835782117,20.0,21.072068673931224,27.496369031611003,26.088793359023764,1.4075756725872388,-1.0887933590237644,-0.16724685092539215
2.0000000000000004,2.0000000000000004,0.0,1,40.0,14.716053621235224,20.0,21.05215785453106,27.389162164217883,26.072068673931224,1.3170934902866591,-1.0720686739312235,-0.19910819400164925
2.1000000000000005,2.1000000000000005,0.0,1,42.0,16.81901108647325,20.0,21.029574652380262,27.283946378764774,26.05215785453106,1.231788524233714,-1.0521578545310604,-0.2258320215079913
2.2000000000000006,2.2000000000000006,0.0,1,44.0,18.919489025797965,20.0,21.004779393247166,27.18098891352675,26.029574652380262,1.1514142611464884,-1.029574652380262,-0.24795259133096548
2.3000000000000007,2.3000000000000007,0.0,1,46.0,21.01730738788148,20.0,20.978183620835136,27.080510974202035,26.004779393247166,1.0757315809548693,-1.0047793932471656,-0.26595772412029783
2.400000000000001,2.400000000000001,0.0,1,48.0,23.11232282595473,20.0,20.950154380732496,26.98269261211852,25.978183620835136,1.0045089912833838,-0.9781836208351358,-0.2802924010264167
2.500000000000001,2.500000000000001,0.0,1,50.0,25.204424642948684,20.0,20.921018169939536,26.88767717404527,25.950154380732496,0.9375227933127732,-0.9501543807324957,-0.29136210792961004
2.600000000000001,2.600000000000001,0.0,1,52.0,27.29353110051868,20.0,20.89106457569996,26.795575357051316,25.921018169939536,0.8745571871117797,-0.9210181699395363,-0.29953594239573933
2.700000000000001,2.700000000000001,0.0,1,54.0,29.379586063101986,20.0,20.86054962583303,26.70646889948132,25.89106457569996,0.8154043237813582,-0.8910645756999607,-0.30514949866928953
2.800000000000001,2.800000000000001,0.0,1,56.0,31.46255595023395,20.0,20.829698871319636,26.620413936898014,25.86054962583303,0.7598643110649839,-0.8605496258330305,-0.3085075451339325
2.9000000000000012,2.9000000000000012,0.0,1,58.0,33.542426972287586,20.0,20.798710220536385,26.53744404976605,25.829698871319636,0.7077451784464159,-0.8296988713196356,-0.3098865078325006
3.0000000000000013,3.0000000000000013,0.0,1,60.0,35.61920262661281,20.0,20.767756543252275,26.457573027712414,25.798710220536385,0.6588628071760283,-0.7987102205363854,-0.30953677284109427
3.1000000000000014,3.1000000000000014,0.0,1,62.0,37.692901432742694,20.0,20.736988061298838,26.38079737338719,25.767756543252275,0.6130408301349135,-0.7677565432522755,-0.30768481953436366
3.2000000000000015,3.2000000000000015,0.0,1,64.0,39.763554886911976,20.0,20.706534541692854,26.307098567257306,25.736988061298838,0.5701105059584677,-0.7369880612988382,-0.3045351960598367
3.3000000000000016,3.3000000000000016,0.0,1,66.0,41.831205617604695,20.0,20.676507306927185,26.236445113088024,25.706534541692854,0.5299105713951704,-0.7065345416928537,-0.30027234765669775
3.4000000000000017,3.4000000000000017,0.0,1,68.0,43.895905725219336,20.0,20.647001076146417,26.168794382395305,25.676507306927185,0.4922870754681199,-0.676507306927185,-0.29506230780768805
3.5000000000000018,3.5000000000000018,0.0,1,70.0,45.957715290217976,20.0,20.618095649986415,26.104094274780664,25.647001076146417,0.45709319863424724,-0.6470010761464167,-0.2890542616000097
3.600000000000002,3.600000000000002,0.0,1,72.0,48.016701035315705,20.0,20.58985745097728,26.042284709782024,25.618095649986415,0.4241890597956086,-0.6180956499864152,-0.28238199009132786
3.700000000000002,3.700000000000002,0.0,1,74.0,50.07293512837415,20.0,20.562340930584448,25.983298964684295,25.58985745097728,0.39344151370701397,-0.5898574509772807,-0.2751652039283176
3.800000000000002,3.800000000000002,0.0,1,76.0,52.12649411369313,20.0,20.535589853189762,25.927064871625852,25.562340930584448,0.3647239410414045,-0.5623409305844476,-0.26751077394685585
3.900000000000002,3.900000000000002,0.0,1,78.0,54.17745796035217,20.0,20.509638466590438,25.873505886306873,25.535589853189762,0.3379160331171107,-0.5355898531897623,-0.2595138659932545
4.000000000000002,4.000000000000002,0.0,1,80.0,56.22590921714378,20.0,20.484512567916074,25.82254203964783,25.509638466590438,0.31290357305739036,-0.5096384665904381,-0.2512589867436553
4.100000000000001,4.100000000000001,0.0,1,82.0,58.27193226446676,20.0,20.460230473229796,25.77409078285622,25.484512567916074,0.28957821494014624,-0.4845125679160738,-0.24282094686278594
4.200000000000001,4.200000000000001,0.0,1,84.0,60.31561265431542,20.0,20.436803898486584,25.728067735533237,25.460230473229796,0.2678372623034413,-0.46023047322979593,-0.23426574743211614
4.300000000000001,4.300000000000001,0.0,1,86.0,62.35703653021218,20.0,20.414238758967556,25.684387345684577,25.436803898486584,0.24758344719799297,-0.4368038984865841,-0.22565139519027078
4.4,4.4,0.0,1,88.0,64.3962901195913,20.0,20.392535893791166,25.642963469787823,25.414238758967556,0.22872471082026635,-0.41423875896755646,-0.217028651763912
4.5,4.5,0.0,1,90.0,66.43345929175318,20.0,20.37169172161875,25.6037098804087,25.392535893791166,0.21117398661753484,-0.39253589379116605,-0.20844172172416542
4.6,4.6,0.0,1,92.0,68.46862917507525,20.0,20.351698833220652,25.56654070824682,25.37169172161875,0.19484898662807026,-0.37169172161874897,-0.19992888398096403
4.699999999999999,4.699999999999999,0.0,1,94.0,70.50188382769007,20.0,20.332546526148207,25.53137082492475,25.351698833220652,0.17967199170409742,-0.3516988332206523,-0.19152307072447317
4.799999999999999,4.799999999999999,0.0,1,96.0,72.53330595632652,20.0,20.314221286364436,25.498116172309935,25.332546526148207,0.1655696461617282,-0.33254652614820657,-0.18325239783770114
4.899999999999999,4.899999999999999,0.0,1,98.0,74.56297667845858,20.0,20.296707221320734,25.466694043673485,25.314221286364436,0.15247275730904875,-0.314221286364436,-0.17514065043702448
4.999999999999998,4.999999999999998,0.0,1,100.0,76.59097532332119,20.0,20.279986448626108,25.437023321541417,25.296707221320734,0.14031610022068364,-0.2967072213207338,-0.16720772694624522
5.099999999999998,5.099999999999998,0.0,1,102.0,78.61737926773506,20.0,20.264039444138653,25.40902467667881,25.279986448626108,0.12903822805270337,-0.2799864486261079,-0.15947004487453464
5.1999999999999975,5.1999999999999975,0.0,1,104.0,80.64226380303644,20.0,20.248845353013877,25.38262073226494,25.264039444138653,0.11858128812628621,-0.2640394441386533,-0.15194091124777956
5.299999999999997,5.299999999999997,0.0,1,106.0,82.66570202973347,20.0,20.23438226697025,25.357736196963558,25.248845353013877,0.10889084394968052,-0.248845353013877,-0.14463086043626136
5.399999999999997,5.399999999999997,0.0,1,108.0,84.6877647768112,20.0,20.220627470777444,25.334297970266533,25.23438226697025,0.09991570329628274,-0.23438226697025044,-0.137547961928059
5.4999999999999964,5.4999999999999964,0.0,1,110.0,86.70852054288478,20.0,20.207557660735816,25.312235223188793,25.220627470777444,0.091607752411349,-0.22062747077744405,-0.13069810041628074
5.599999999999996,5.599999999999996,0.0,1,112.0,88.72803545665438,20.0,20.19514913769592,25.291479457115216,25.207557660735816,0.0839217963793999,-0.20755766073581583,-0.12408523039895272
5.699999999999996,5.699999999999996,0.0,1,114.0,90.74637325435066,20.0,20.18337797696273,25.271964543345618,25.19514913769592,0.0768154056496968,-0.19514913769592113,-0.11771160733188851
5.799999999999995,5.799999999999995,0.0,1,116.0,92.76359527207467,20.0,20.172220177240042,25.253626745649342,25.18337797696273,0.07024876868661067,-0.18337797696273128,-0.1115779972268797
5.899999999999995,5.899999999999995,0.0,1,118.0,94.77976045113418,20.0,20.161651790595105,25.236404727925333,25.172220177240042,0.06418455068529028,-0.17222017724004246,-0.10568386644938885
5.999999999999995,5.999999999999995,0.0,1,120.0,96.79492535466028,20.0,20.151649035261034,25.22023954886582,25.161651790595105,0.05858775827071483,-0.16165179059510493,-0.10002755334072652
6.099999999999994,6.099999999999994,0.0,1,122.0,98.8091441939547,20.0,20.142188392944085,25.20507464533972,25.151649035261034,0.05342561007868696,-0.15164903526103402,-0.09460642316948374
6.199999999999994,6.199999999999994,0.0,1,124.0,100.82246886317105,20.0,20.13324669216362,25.190855806045306,25.142188392944085,0.0486674131012208,-0.14218839294408525,-0.0894170078046578
