time,slave_id,predecessor_position,slave_position,predecessor_velocity,slave_velocity,actual_distance,desired_distance,distance_error,velocity_error,acceleration
5.099999999999998,3,45.80573201659707,-72.4763908083187,25.572566449790223,25.23609191681307,120.80573201659706,25.0,95.80573201659706,5.572566449790223,52.36091916813071
5.1999999999999975,3,48.34206164762124,-69.49885217879432,25.363296310241715,29.775386295243706,120.81845245593993,30.23609191681307,90.58236053912687,0.1272043934286451,45.39294378430635
5.299999999999997,3,50.85762767598974,-66.13036588956471,25.15566028368495,33.684862892296024,120.35647985478406,34.775386295243706,85.58109355954035,-4.6197260115587575,39.09476597052317
5.399999999999997,3,53.352656548564816,-62.42776539593831,24.950288725750788,37.02600493626408,119.48302243812952,38.684862892296024,80.7981595458335,-8.734574166545237,33.41142043968056
5.4999999999999964,3,55.82743043593859,-58.442245076334046,24.74773887373772,39.85520319604261,118.2551958318769,42.02600493626408,76.22919089561282,-12.27826606252636,28.29198259778532
5.599999999999996,3,58.282280418186076,-54.21983177222594,24.548499822474863,42.22413304108107,116.72452549452012,44.85520319604261,71.86932229847751,-15.306703373567746,23.68929845038456
5.699999999999996,3,60.717580151049475,-49.80182115940644,24.352997328633965,44.180106128195014,114.93741192327542,47.22413304108107,67.71327888219434,-17.871135712447103,19.55973087113949
5.799999999999995,3,63.13373999428111,-45.225181333026505,24.161598432316307,45.766398263799346,112.93556115368754,49.180106128195014,63.75545502549253,-20.018507695878707,15.862921356043298
5.899999999999995,3,65.53120158305211,-40.52292584239389,23.974615887709945,47.02255490632616,110.75638291607862,50.766398263799346,59.989984652279276,-21.7917823760894,12.561566425268115
5.999999999999995,3,67.91043282277244,-35.72445827304006,23.792312397203194,47.98467569353833,108.43335866516632,52.02255490632616,56.41080375884017,-23.230242509122963,9.621207872121712
6.099999999999994,3,70.27192328733136,-30.85589034273565,23.614904645589284,48.68567930304406,105.99638156037142,52.98467569353833,53.01170586683309,-24.369771047949044,7.010036095057309
6.199999999999994,3,72.61618000062533,-25.94033535459049,23.442567132939722,49.15554988145156,103.47207034336098,53.68567930304406,49.78639104031692,-25.24311217010434,4.698705784074988
6.299999999999994,3,74.94372358126448,-20.9981787337738,23.27543580639145,49.42156620816692,100.88405893585497,54.15554988145156,46.7285090544034,-25.880114075060114,2.66016326715361
6.399999999999993,3,77.25508473051592,-16.047327264401712,23.113611492514416,49.50851469372086,98.25326346428972,54.42156620816692,43.831697256122794,-26.307954715652507,0.8694848555393904
6.499999999999993,3,79.55080104382871,-11.103438539441822,22.957163133127906,49.438887249598906,95.59812830823043,54.50851469372086,41.08961361450957,-26.551351560592956,-0.6962744412195825
6.5999999999999925,3,81.8314141266727,-6.180132038768625,22.806130828439876,49.23306500673196,92.93485266611452,54.438887249598906,38.49596541651562,-26.63275642115903,-2.058222428669417
6.699999999999992,3,84.09746699589422,-1.289183158471908,22.66052869221521,48.90948880296717,90.27759903466284,54.23306500673196,36.04453402793088,-26.572536314516753,-3.235762037647966
6.799999999999992,3,86.34950174832984,3.559298572115095,22.520347524356264,48.484817305870024,87.63868490680176,53.90948880296717,33.72919610383459,-26.389141278610904,-4.2467149709714285
6.8999999999999915,3,88.58805747901184,8.35670593071483,22.385557306819887,47.974073585997346,85.02875890689674,53.484817305870024,31.543941601026717,-26.099259999050137,-5.107437198726753
6.999999999999991,3,90.81366843193341,13.095784021436415,22.256109529215646,47.39078090721587,82.45696250121858,52.974073585997346,29.48288891522124,-25.7179640567817,-5.832926787814742
7.099999999999991,3,93.02686236700791,17.770492866898014,22.13193935074497,46.74708845461598,79.93107834557149,52.39078090721587,27.540297438355623,-25.258841556470898,-6.436924525998908
7.19999999999999,3,95.22815912754425,22.375881634595743,22.012967605363393,46.05388767697728,77.45766626064623,51.74708845461598,25.71057780603026,-24.734120849252584,-6.932007776386939
7.29999999999999,3,97.41806939326324,26.907973622543622,21.899102657189996,45.32091987947881,75.0421877586675,51.05388767697728,23.988300081690213,-24.154785019787287,-7.329677974984726
7.39999999999999,3,99.59709360458929,31.36366118887459,21.790242113260476,44.55687566330968,72.68911998204567,50.32091987947881,22.36820010256686,-23.530677766218332,-7.640442161691237
7.499999999999989,3,101.76572104466251,35.74060986606733,21.686274400732188,43.7694867719274,70.40205985578793,49.55687566330968,20.845184192478243,-22.870601262577495,-7.873888913822874
7.599999999999989,3,103.92442906622352,40.037170952950675,21.587080215610115,42.96561086883345,68.1838192001562,48.7694867719274,19.414332428228796,-22.182406556317282,-8.038759030939428
7.699999999999989,3,106.07368245122147,44.25230192683038,21.492533849979477,42.151309738797,66.0365114982708,47.96561086883345,18.070900629437347,-21.473077018853974,-8.143011300364506
7.799999999999988,3,108.21393289168252,48.38549406416686,21.402504404610518,41.33192137336484,63.96163096485214,47.151309738797,16.810321226055137,-20.748805334186486,-8.19388365432162
7.899999999999988,3,110.34561858104755,52.43670670138321,21.31685689365027,40.51212637216347,61.96012451688068,46.33192137336484,15.62820314351584,-20.01506447971457,-8.197950012013738
7.999999999999988,3,112.46916390584154,56.40630760776724,21.235453247939898,39.69600906384033,60.03245720445833,45.51212637216347,14.52033083229486,-19.276673124223574,-8.16117308323143
8.099999999999987,3,114.58497922817152,60.29501898020977,21.15815322329975,38.88711372442528,58.17867162040428,44.69600906384033,13.482662556563952,-18.53785584054058,-8.088953394150488
8.199999999999987,3,116.69346075016269,64.10386860484383,21.084815219911697,38.08849624634057,56.39844176995292,43.88711372442528,12.511328045527641,-17.80229850451358,-7.986174780847044
